movie_id	title	year	imdb_id
6178	Patch of Blue, A	1965	tt0059573
6180	Q & A	1990	tt0100442
6182	Thrill of It All, The	1963	tt0057581
6183	Pillow Talk	1959	tt0053172
6184	Man Who Fell to Earth, The	1976	tt0074851
6185	Dark Blue	2003	tt0279331
6186	Gods and Generals	2003	tt0279111
6187	Life of David Gale, The	2003	tt0289992
6188	Old School	2003	tt0302886
6195	Stone Reader	2002	tt0324080
6197	Spider	2002	tt0278731
6198	American Heart	1992	tt0103670
6201	Lady Jane	1986	tt0091374
6203	Life Stinks	1991	tt0102303
6204	Meteor Man, The	1993	tt0107563
6207	Slaughter Rule, The	2002	tt0266971
6211	Ten	2002	tt0301978
6212	Bringing Down the House	2003	tt0305669
6213	Tears of the Sun	2003	tt0314353
6215	Laurel Canyon	2002	tt0298408
6216	Nowhere in Africa (Nirgendwo in Afrika)	2001	tt0161860
6218	Bend It Like Beckham	2002	tt0286499
6219	Hunted, The	2003	tt0269347
6223	Spun	2001	tt0283003
6225	King of Kings	1961	tt0055047
6227	Loving You	1957	tt0050659
6228	Talk of the Town, The	1942	tt0035417
6229	Two-Lane Blacktop	1971	tt0067893
6230	Bang the Drum Slowly	1973	tt0069765
6231	Benny Goodman Story, The	1955	tt0047873
6232	Born Free	1966	tt0060182
6233	Born Yesterday	1993	tt0106466
6234	Equus	1977	tt0075995
6235	Europa Europa (Hitlerjunge Salomon)	1990	tt0099776
6237	Glenn Miller Story, The	1953	tt0047030
6238	Green Card	1990	tt0099699
6239	Journey to the Center of the Earth	1959	tt0052948
6240	One Good Cop	1991	tt0102593
6242	Ringu (Ring)	1998	tt0178868
6243	Ringu 2 (Ring 2)	1999	tt0218553
6244	Salaam Bombay!	1988	tt0096028
6245	Sweet Charity	1969	tt0065054
6247	Women in Love	1969	tt0066579
6249	Boat Trip	2003	tt0285462
6250	Dreamcatcher	2003	tt0285531
6252	View from the Top	2003	tt0264150
6254	Awful Truth, The	1937	tt0028597
6256	House with Laughing Windows, The (Casa dalle finestre che ridono, La)	1976	tt0074287
6260	Robe, The	1953	tt0046247
6261	Wind	1992	tt0105824
6263	Basic	2003	tt0264395
6264	Core, The	2003	tt0298814
6265	Head of State	2003	tt0325537
6266	What a Girl Wants	2003	tt0286788
6268	Raising Victor Vargas	2002	tt0316188
6269	Stevie	2002	tt0334416
6273	In a Lonely Place	1950	tt0042593
6276	Wake of the Red Witch	1948	tt0040946
6279	Good Thief, The	2002	tt0281820
6281	Phone Booth	2002	tt0183649
6283	Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)	2001	tt0275277
6284	DysFunktional Family	2003	tt0337996
6287	Anger Management	2003	tt0305224
6290	House of 1000 Corpses	2003	tt0251736
6291	Lilya 4-Ever (Lilja 4-ever)	2002	tt0300140
6294	Bulletproof Monk	2003	tt0245803
6295	Chasing Papi (a.k.a. Papi Chulo)	2003	tt0323572
6296	Mighty Wind, A	2003	tt0310281
6297	Holes	2003	tt0311289
6298	Malibu's Most Wanted	2003	tt0328099
6299	Winged Migration (Peuple migrateur, Le)	2001	tt0301727
6300	Flickering Lights (Blinkende lygter)	2000	tt0236027
6301	Straw Dogs	1971	tt0067800
6302	Beginning of the End	1957	tt0050177
6303	Andromeda Strain, The	1971	tt0066769
6305	Fahrenheit 451	1966	tt0060390
6306	I Am Trying to Break Your Heart	2002	tt0327920
6308	Legal Eagles	1986	tt0091396
6314	Undercover Blues	1993	tt0108442
6315	Wildcats	1986	tt0092214
6316	Wiz, The	1978	tt0078504
6318	Marrying Man, The (Too Hot to Handle)	1991	tt0102411
6322	Confidence	2003	tt0310910
6323	Identity	2003	tt0309698
6327	Decade Under the Influence, A	2003	tt0342275
6329	Manic	2001	tt0252684
6331	Spellbound	2002	tt0334405
6332	Lizzie McGuire Movie, The	2003	tt0306841
6333	X2: X-Men United	2003	tt0290334
6335	Dancer Upstairs, The	2002	tt0118926
6337	Owning Mahowny	2003	tt0285861
6338	Daddy Day Care	2003	tt0317303
6339	Man on the Train (Homme du train, L')	2002	tt0301414
6341	Shape of Things, The	2003	tt0308878
6342	Trip, The	2002	tt0250067
6345	Chorus Line, A	1985	tt0088915
6348	Breakin' 2: Electric Boogaloo	1984	tt0086999
6349	Breakin'	1984	tt0086998
6355	Girls, Les	1957	tt0050631
6356	Gunfight at the O.K. Corral	1957	tt0050468
6357	High Society	1956	tt0049314
6358	Kiss Me Kate	1953	tt0045963
6365	Matrix Reloaded, The	2003	tt0234215
6367	Down with Love	2003	tt0309530
6368	Cinemania	2002	tt0281724
6369	Friends and Family	2001	tt0206762
6370	Spanish Apartment, The (L'auberge espagnole)	2002	tt0283900
6373	Bruce Almighty	2003	tt0315327
6375	Gigantic (A Tale of Two Johns)	2002	tt0304081
6377	Finding Nemo	2003	tt0266543
6378	Italian Job, The	2003	tt0317740
6379	Wrong Turn	2003	tt0295700
6380	Capturing the Friedmans	2003	tt0342172
6383	2 Fast 2 Furious (Fast and the Furious 2, The)	2003	tt0322259
6384	Love the Hard Way	2001	tt0263671
6385	Whale Rider	2002	tt0298228
6386	Nevada Smith	1966	tt0060748
6387	Once a Thief (Zong heng si hai)	1991	tt0101020
6390	Silk Stockings	1957	tt0050972
6395	Crazies, The (a.k.a. Code Name: Trixie)	1973	tt0069895
6404	White Sheik, The (Sceicco bianco, Lo)	1952	tt0044000
6405	Treasure Island	1950	tt0043067
6408	Animals are Beautiful People	1974	tt0071143
6410	Car Wash	1976	tt0074281
6412	Destry Rides Again	1939	tt0031225
6413	Electric Horseman, The	1979	tt0079100
6414	Gay Purr-ee	1962	tt0057093
6415	Intervista	1987	tt0093267
6416	King Rat	1965	tt0059358
6419	Mr. & Mrs. Bridge	1990	tt0100200
6422	Shenandoah	1965	tt0059711
6423	Straight Talk	1992	tt0105481
6424	Oscar	1991	tt0102603
6425	6th Man, The (Sixth Man, The)	1997	tt0120142
6426	Far Country, The	1954	tt0048055
6427	Railway Children, The	1970	tt0066279
6428	Two Mules for Sister Sara	1970	tt0065134
6429	Winchester '73	1950	tt0043137
6431	Battle Cry	1955	tt0047860
6432	Courtship of Eddie's Father, The	1963	tt0056956
6433	Man with the Movie Camera, The (Chelovek s kino-apparatom)	1929	tt0019760
6436	This Boy's Life	1993	tt0108330
6440	Barton Fink	1991	tt0101410
6446	Comancheros, The	1961	tt0054757
6447	Duel at Diablo	1966	tt0060355
6448	Flight of the Phoenix, The	1965	tt0059183
6449	From the Terrace	1960	tt0053841
6450	Heaven Knows, Mr. Allison	1957	tt0050490
6452	Long, Hot Summer, The	1958	tt0051878
6454	Music Box	1989	tt0100211
6458	Blue Max, The	1966	tt0060177
6461	Unforgiven, The	1960	tt0054428
6464	Good Burger	1997	tt0119215
6465	Jubilee	1977	tt0076240
6466	Mississippi Masala	1991	tt0102456
6468	Stranger Among Us, A	1992	tt0105483
6470	Chisum	1970	tt0065547
6473	Half Moon Street	1986	tt0091164
6474	Truce, The (a.k.a. La Tregua)	1996	tt0117959
6476	Shattered	1991	tt0102900
6477	Song of Bernadette, The	1943	tt0036377
6480	Thoroughly Modern Millie	1967	tt0062362
6482	Dumb and Dumberer: When Harry Met Lloyd	2003	tt0329028
6484	Hollywood Homicide	2003	tt0329717
6493	Alex and Emma	2003	tt0318283
6498	Murphy's War	1971	tt0067458
6502	28 Days Later	2002	tt0289043
6503	Charlie's Angels: Full Throttle	2003	tt0305357
6506	Fulltime Killer (Chuen jik sat sau)	2001	tt0286635
6509	Ali: Fear Eats the Soul (Angst essen Seele auf)	1974	tt0071141
6513	Made for Each Other	1939	tt0031602
6514	Ring of Terror	1962	tt0056415
6515	You Only Live Once	1937	tt0029808
6516	Anastasia	1956	tt0048947
6518	Flight of the Intruder	1991	tt0099587
6521	Main Event, The	1979	tt0079510
6522	Man's Favorite Sport?	1964	tt0058324
6525	Nuts	1987	tt0093660
6527	Scaramouche	1952	tt0045125
6528	Start the Revolution Without Me	1970	tt0066402
6530	Tenant, The (Locataire, Le)	1976	tt0074811
6531	Hour of the Pig, The	1993	tt0107146
6533	What's Up, Doc?	1972	tt0069495
6534	Hulk	2003	tt0286716
6535	Legally Blonde 2: Red, White & Blonde	2003	tt0333780
6536	Sinbad: Legend of the Seven Seas	2003	tt0165982
6537	Terminator 3: Rise of the Machines	2003	tt0181852
6538	Swimming Pool	2003	tt0324133
6539	Pirates of the Caribbean: The Curse of the Black Pearl	2003	tt0325980
6541	League of Extraordinary Gentlemen, The (a.k.a. LXG)	2003	tt0311429
6547	Northfork	2003	tt0322659
6548	Bad Boys II	2003	tt0172156
6550	Johnny English	2003	tt0274166
6552	Dirty Pretty Things	2002	tt0301199
6559	Little Giants	1994	tt0110364
6561	Mouse That Roared, The	1959	tt0053084
6562	Spencer's Mountain	1963	tt0057523
6564	Lara Croft Tomb Raider: The Cradle of Life	2003	tt0325703
6565	Seabiscuit	2003	tt0329575
6566	Spy Kids 3-D: Game Over	2003	tt0338459
6568	Camp	2003	tt0342167
6571	Mondays in the Sun (Lunes al sol, Los)	2002	tt0319769
6579	One, Two, Three	1961	tt0055256
6582	Remo Williams: The Adventure Begins	1985	tt0089901
6584	What's Up, Tiger Lily?	1966	tt0061177
6585	White Lightning	1973	tt0070915
6586	American Wedding (American Pie 3)	2003	tt0328828
6587	Gigli	2003	tt0299930
6591	Magdalene Sisters, The	2002	tt0318411
6592	Secret Lives of Dentists, The	2002	tt0314630
6593	Freaky Friday	2003	tt0322330
6595	S.W.A.T.	2003	tt0257076
6596	Divorce, Le	2003	tt0306734
6598	Step Into Liquid	2002	tt0308508
6599	Accattone	1961	tt0054599
6600	...And God Spoke	1993	tt0107492
6602	Brain Damage	1988	tt0094793
6603	Double Life, A	1947	tt0039335
6609	Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il)	1964	tt0058715
6611	Umberto D.	1952	tt0045274
6612	Brother's Keeper	1992	tt0103888
6613	Day of the Dolphin, The	1973	tt0069946
6615	Freddy vs. Jason	2003	tt0329101
6617	Open Range	2003	tt0316356
6618	Shaolin Soccer (Siu lam juk kau)	2001	tt0286112
6620	American Splendor	2003	tt0305206
6624	Agent Cody Banks	2003	tt0313911
6628	Hot Dog... The Movie	1984	tt0087425
6629	House of Wax	1953	tt0045888
6630	Inn of the Sixth Happiness, The	1958	tt0051776
6636	Sure Thing, The	1985	tt0090103
6638	Valley Girl	1983	tt0086525
6639	Wait Until Dark	1967	tt0062467
6644	Green Ray, The (Rayon vert, Le)	1986	tt0091830
6645	THX 1138	1971	tt0066434
6646	Valley of the Dolls	1967	tt0062430
6650	Kind Hearts and Coronets	1949	tt0041546
6658	10	1979	tt0078721
6659	Tremors	1990	tt0100814
6662	Pink Panther, The	1963	tt0057413
6663	Pink Panther Strikes Again, The	1976	tt0075066
6664	Commando	1985	tt0088944
6665	Dracula	1979	tt0079073
6666	Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)	1972	tt0068361
6669	Ikiru	1952	tt0044741
6671	Angel at My Table, An	1990	tt0099040
6676	Incident at Oglala	1992	tt0104504
6678	Handmaid's Tale, The	1990	tt0099731
6679	Revolution OS	2001	tt0308808
6683	Fire	1996	tt0116308
6684	Death in Venice (Morte a Venezia)	1971	tt0067445
6686	Medallion, The	2003	tt0288045
6690	Don't Tempt Me (Sin noticias de Dios)	2001	tt0284491
6695	Jeepers Creepers 2	2003	tt0301470
6703	Order, The	2003	tt0304711
6706	Taking Sides	2001	tt0260414
6707	Cabin Fever	2002	tt0303816
6708	Matchstick Men	2003	tt0325805
6709	Once Upon a Time in Mexico	2003	tt0285823
6710	Dummy	2002	tt0246592
6711	Lost in Translation	2003	tt0335266
6718	Gotcha!	1985	tt0089222
6721	Once Upon a Time in China (Wong Fei Hung)	1991	tt0103285
6722	Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung)	1992	tt0105839
6723	Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba)	1993	tt0108592
6724	Paper Moon	1973	tt0070510
6725	Sgt. Pepper's Lonely Hearts Club Band	1978	tt0078239
6728	Ugly American, The	1963	tt0056632
6730	Convoy	1978	tt0077369
6731	Day of the Dead	1985	tt0088993
6732	Hello, Dolly!	1969	tt0064418
6735	Rose, The	1979	tt0079826
6739	At War with the Army	1950	tt0042209
6743	Jungle Book	1942	tt0034928
6744	Once Bitten	1985	tt0089730
6748	Brood, The	1979	tt0078908
6751	Cold Creek Manor	2003	tt0331468
6753	Secondhand Lions	2003	tt0327137
6754	Underworld	2003	tt0320691
6755	Bubba Ho-tep	2002	tt0281686
6757	Demonlover	2002	tt0284034
6760	In This World	2002	tt0310154
6762	Yossi & Jagger	2002	tt0334754
6763	Duplex	2003	tt0266489
6764	Rundown, The	2003	tt0327850
6765	Under the Tuscan Sun	2003	tt0328589
6768	Luther	2003	tt0309820
6769	Mambo Italiano	2003	tt0330602
6770	My Life Without Me	2003	tt0314412
6771	Dorm Daze (National Lampoon Presents Dorm Daze)	2003	tt0362511
6773	Triplets of Belleville, The (Les triplettes de Belleville)	2003	tt0286244
6774	Videodrome	1983	tt0086541
6776	Lagaan: Once Upon a Time in India	2001	tt0282674
6777	Judgment at Nuremberg	1961	tt0055031
6779	Same Time, Next Year	1978	tt0078199
6780	Brief History of Time, A	1991	tt0103882
6782	Leningrad Cowboys Go America	1989	tt0097728
6785	Seven Brides for Seven Brothers	1954	tt0047472
6786	Kiss of the Spider Woman	1985	tt0089424
6787	All the President's Men	1976	tt0074119
6788	Angie	1994	tt0109129
6790	Avalon	2001	tt0267287
6793	Beethoven	1992	tt0103786
6794	Beethoven's 2nd	1993	tt0106375
6796	Boyz N the Hood	1991	tt0101507
6797	Bugsy	1991	tt0101516
6798	Bugsy Malone	1976	tt0074256
6800	Cobra	1986	tt0090859
6803	Phenomena (a.k.a. Creepers)	1985	tt0087909
6806	Time and Tide (Seunlau Ngaklau)	2000	tt0251433
6807	Monty Python's The Meaning of Life	1983	tt0085959
6808	Where Eagles Dare	1968	tt0065207
6810	Sleeping with the Enemy	1991	tt0102945
6811	PCU	1994	tt0110759
6812	Rookie, The	1990	tt0100514
6813	Ghost and Mr. Chicken, The	1966	tt0059221
6814	City Heat	1984	tt0087062
6816	Three O'Clock High	1987	tt0094138
6818	Come and See (Idi i smotri)	1985	tt0091251
6820	Ginger Snaps	2000	tt0210070
6822	Ballad of Little Jo, The	1993	tt0106350
6826	Shakiest Gun in the West, The	1968	tt0063591
6827	It's Pat	1994	tt0110169
6829	Gun in Betty Lou's Handbag, The	1992	tt0104376
6830	Sudden Fear	1952	tt0045205
6832	Regarding Henry	1991	tt0102768
6835	Alien Contamination	1980	tt0082000
6840	Hospital, The	1971	tt0067217
6850	Leap of Faith	1992	tt0104695
6851	Gas, Food, Lodging	1992	tt0104321
6852	In Cold Blood	1967	tt0061809
6856	Yankee Doodle Dandy	1942	tt0035575
6862	Out of Time	2003	tt0313443
6863	School of Rock	2003	tt0332379
6864	Concert for George, The	2003	tt0380275
6867	Station Agent, The	2003	tt0340377
6868	Wonderland	2003	tt0335563
6870	Mystic River	2003	tt0327056
6872	House of the Dead, The	2003	tt0317676
6873	Intolerable Cruelty	2003	tt0138524
6874	Kill Bill: Vol. 1	2003	tt0266697
6875	Dopamine	2003	tt0342300
6877	Girls Will Be Girls	2003	tt0339071
6879	Runaway Jury	2003	tt0313542
6880	Texas Chainsaw Massacre, The	2003	tt0324216
6881	Pieces of April	2003	tt0311648
6883	Sylvia	2003	tt0325055
6884	Veronica Guerin	2003	tt0312549
6885	In the Cut	2003	tt0199626
6887	Radio	2003	tt0316465
6888	Scary Movie 3	2003	tt0306047
6889	Brother Bear	2003	tt0328880
6890	Elephant	2003	tt0363589
6892	Singing Detective, The	2003	tt0314676
6893	Italian Job, The	1969	tt0064505
6896	Shoah	1985	tt0090015
6898	Sweet Sixteen	2002	tt0313670
6902	Interstate 60	2002	tt0165832
6906	That Was Then... This Is Now	1985	tt0090151
6909	Eye, The (Gin gwai) (Jian gui)	2002	tt0325655
6918	Unvanquished, The (Aparajito)	1957	tt0048956
6920	Cercle Rouge, Le (Red Circle, The)	1970	tt0065531
6927	Human Stain, The	2003	tt0308383
6930	Girlhood	2003	tt0368745
6932	Shattered Glass	2003	tt0323944
6934	Matrix Revolutions, The	2003	tt0242653
6935	Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)	2003	tt0363510
6936	Elf	2003	tt0319343
6940	In My Skin (Dans ma Peau)	2002	tt0337961
6942	Love Actually	2003	tt0314331
6944	Father of the Bride	1991	tt0101862
6945	My Architect: A Son's Journey	2003	tt0373175
6947	Master and Commander: The Far Side of the World	2003	tt0311113
6950	Missing, The	2003	tt0338188
6951	Cat in the Hat, The	2003	tt0312528
6952	Gothika	2003	tt0348836
6953	21 Grams	2003	tt0315733
6954	Barbarian Invasions, The (Les invasions barbares)	2003	tt0338135
6957	Bad Santa	2003	tt0307987
6958	Haunted Mansion, The	2003	tt0338094
6959	Timeline	2003	tt0300556
6961	Damage (Fatale)	1992	tt0104237
6963	Devil's Playground	2002	tt0293088
6964	Dance with a Stranger	1985	tt0088987
6966	Darkman	1990	tt0099365
6970	Desk Set	1957	tt0050307
6971	Europa (Zentropa)	1991	tt0101829
6974	Freshman, The	1990	tt0099615
6975	Funny Games	1997	tt0119167
6977	New Jack City	1991	tt0102526
6978	Slacker	1991	tt0102943
6979	WarGames	1983	tt0086567
6981	Ordet (Word, The)	1955	tt0048452
6982	Forbidden Games (Jeux interdits)	1952	tt0043686
6983	Jane Eyre	1944	tt0036969
6985	Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)	1928	tt0019254
6986	Ben-Hur: A Tale of the Christ	1925	tt0016641
6987	Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)	1920	tt0010323
6989	Gorky Park	1983	tt0085615
6990	The Great Train Robbery	1978	tt0079240
6991	Greystoke: The Legend of Tarzan, Lord of the Apes	1984	tt0087365
6992	Guarding Tess	1994	tt0109951
6993	Hannah and Her Sisters	1986	tt0091167
6995	Hercules in New York	1970	tt0065832
6996	Highlander II: The Quickening	1991	tt0102034
6997	Hoffa	1992	tt0104427
6999	Housesitter	1992	tt0104452
7000	Hudson Hawk	1991	tt0102070
7001	Invasion of the Body Snatchers	1978	tt0077745
7002	Mindwalk	1990	tt0100151
7003	Kafka	1991	tt0102181
7004	Kindergarten Cop	1990	tt0099938
7005	King Ralph	1991	tt0102216
7007	Last Boy Scout, The	1991	tt0102266
7008	Last Tango in Paris (Ultimo tango a Parigi)	1972	tt0070849
7009	Lorenzo's Oil	1992	tt0104756
7010	Lover, The (Amant, L')	1992	tt0101316
7011	Bullfighter, The (Matador)	1986	tt0091495
7012	Mr. Destiny	1990	tt0100201
7013	Night of the Hunter, The	1955	tt0048424
7016	Over the Top	1987	tt0093692
7017	Passenger 57	1992	tt0105104
7018	Presumed Innocent	1990	tt0100404
7020	Proof	1991	tt0102721
7022	Battle Royale (Batoru rowaiaru)	2000	tt0266308
7023	Wedding Banquet, The (Xi yan)	1993	tt0107156
7025	Midnight Clear, A	1992	tt0102443
7026	Summer School	1987	tt0094072
7027	Silverado	1985	tt0090022
7028	Quick Change	1990	tt0100449
7029	Rabid	1977	tt0076590
7036	Teen Wolf	1985	tt0090142
7038	Things You Can Tell Just by Looking at Her	2000	tt0210358
7040	To Live and Die in L.A.	1985	tt0090180
7043	Vivre sa vie: Film en douze tableaux (My Life to Live)	1962	tt0056663
7044	Wild at Heart	1990	tt0100935
7045	Witches, The	1990	tt0100944
7046	Witches of Eastwick, The	1987	tt0094332
7048	Nothing to Lose	1997	tt0119807
7050	Follow the Fleet	1936	tt0027630
7051	What's New, Pussycat	1965	tt0059903
7055	Swing Time	1936	tt0028333
7056	Public Enemy, The	1931	tt0022286
7058	Life with Father	1947	tt0039566
7059	National Velvet	1944	tt0037120
7060	Jesus Christ Superstar	1973	tt0070239
7061	Dark Victory	1939	tt0031210
7062	Birdman of Alcatraz	1962	tt0055798
7063	Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)	1972	tt0068182
7065	Birth of a Nation, The	1915	tt0004972
7067	Juliet of the Spirits (Giulietta degli spiriti)	1965	tt0059229
7069	Macbeth (a.k.a. Tragedy of Macbeth, The)	1971	tt0067372
7070	Red River	1948	tt0040724
7071	Woman Under the Influence, A	1974	tt0072417
7072	Stagecoach	1939	tt0031971
7073	Shot in the Dark, A	1964	tt0058586
7074	Navigator, The	1924	tt0015163
7075	Court Jester, The	1956	tt0049096
7076	Bullitt	1968	tt0062765
7078	Jezebel	1938	tt0030287
7079	Hunchback of Notre Dame, The	1939	tt0031455
7080	42nd Street	1933	tt0024034
7081	I'm No Angel	1933	tt0024166
7082	That Touch of Mink	1962	tt0056575
7083	Sweet Dreams	1985	tt0090110
7084	Play It Again, Sam	1972	tt0069097
7085	Send Me No Flowers	1964	tt0058571
7086	Pygmalion	1938	tt0030637
7087	Passage to India, A	1984	tt0087892
7088	Black Orpheus (Orfeu Negro)	1959	tt0053146
7089	Amarcord	1973	tt0071129
7090	Hero (Ying xiong)	2002	tt0299977
7091	Horse Feathers	1932	tt0023027
7093	Front Page, The	1974	tt0071524
7095	Looking for Mr. Goodbar	1977	tt0076327
7096	Rivers and Tides	2001	tt0307385
7101	Doc Hollywood	1991	tt0101745
7102	Dragnet	1987	tt0092925
7104	1941	1979	tt0078723
7107	Foul Play	1978	tt0077578
7108	Crime Story (Zhong an zu)	1993	tt0108656
7111	Ryan's Daughter	1970	tt0066319
7115	Deep Red (Profondo rosso)	1975	tt0073582
7116	Diabolique (Les diaboliques)	1955	tt0046911
7117	Leprechaun	1993	tt0107387
7121	Adam's Rib	1949	tt0041090
7122	King of Hearts	1966	tt0060908
7123	Naked Lunch	1991	tt0102511
7125	Spring Forward	1999	tt0156096
7126	Killing of a Chinese Bookie, The	1976	tt0074749
7130	Darling	1965	tt0059084
7131	Summer Place, A	1959	tt0053320
7132	Night at the Opera, A	1935	tt0026778
7135	Shoot the Piano Player (Tirez sur le pianiste)	1960	tt0054389
7137	Cooler, The	2003	tt0318374
7139	In America	2002	tt0298845
7142	Honey	2003	tt0322589
7143	Last Samurai, The	2003	tt0325710
7147	Big Fish	2003	tt0319061
7149	Something's Gotta Give	2003	tt0337741
7150	Stuck on You	2003	tt0338466
7151	Girl with a Pearl Earring	2003	tt0335119
7152	Statement, The	2003	tt0340376
7153	Lord of the Rings: The Return of the King, The	2003	tt0167260
7154	Mona Lisa Smile	2003	tt0304415
7155	Calendar Girls	2003	tt0337909
7156	Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The	2003	tt0317910
7158	House of Sand and Fog	2003	tt0315983
7160	Monster	2003	tt0340855
7161	Cheaper by the Dozen	2003	tt0349205
7162	Cold Mountain	2003	tt0159365
7163	Paycheck	2003	tt0338337
7164	Peter Pan	2003	tt0316396
7165	Company, The	2003	tt0335013
7171	Aileen: Life and Death of a Serial Killer	2003	tt0364930
7172	Distant (Uzak)	2002	tt0346094
7173	Along Came Polly	2004	tt0343135
7177	Osama	2003	tt0368913
7178	Great Gatsby, The	1974	tt0071577
7179	Wuthering Heights	1992	tt0104181
7180	Odds Against Tomorrow	1959	tt0053133
7182	Lord Love a Duck	1966	tt0060636
7186	Once Upon a Crime...	1992	tt0101625
7189	Car 54, Where Are You?	1994	tt0109376
7190	Jane Eyre	1970	tt0065911
7192	Only the Strong	1993	tt0107750
7193	Adventures of Ford Fairlane, The	1990	tt0098987
7195	Enforcer, The	1951	tt0043503
7196	Men, The	1950	tt0042727
7198	The Pick-up Artist	1987	tt0093737
7199	Melvin Goes to Dinner	2003	tt0323633
7204	Hells Angels on Wheels	1967	tt0061758
7206	Mon Oncle (My Uncle)	1958	tt0050706
7207	Where the Boys Are	1960	tt0054469
7208	Dr. Jekyll and Mr. Hyde	1941	tt0033553
7210	My Darling Clementine	1946	tt0038762
7211	People Will Talk	1951	tt0043915
7212	I Was a Male War Bride	1949	tt0041498
7215	To Have and Have Not	1944	tt0037382
7216	High Sierra	1941	tt0033717
7217	Dark Passage	1947	tt0039302
7219	They Drive by Night	1940	tt0033149
7222	Reefer Madness (a.k.a. Tell Your Children)	1938	tt0028346
7223	D.O.A.	1950	tt0042369
7228	Cool World	1992	tt0104009
7234	Strada, La	1954	tt0047528
7235	Ichi the Killer (Koroshiya 1)	2001	tt0296042
7236	Boy and His Dog, A	1975	tt0072730
7243	Intolerance: Love's Struggle Throughout the Ages	1916	tt0006864
7245	Tormented	1960	tt0054393
7247	Chitty Chitty Bang Bang	1968	tt0062803
7248	Suriyothai (a.k.a. Legend of Suriyothai, The)	2001	tt0290879
7250	Out of Towners, The	1970	tt0066193
7254	The Butterfly Effect	2004	tt0289879
7255	Win a Date with Tad Hamilton!	2004	tt0335559
7256	Touching the Void	2003	tt0379557
7257	Big Bounce, The	2004	tt0315824
7258	Perfect Score, The	2004	tt0314498
7260	Latter Days	2003	tt0345551
7263	Miracle	2004	tt0349825
7265	Dreamers, The	2003	tt0309987
7266	Lost Skeleton of Cadavra, The	2002	tt0307109
7272	Super Fly (Superfly)	1972	tt0069332
7282	Hip Hop Witch, Da	2000	tt0245943
7283	Swing Shift	1984	tt0088213
7285	Thirteen	2003	tt0328538
7293	50 First Dates	2004	tt0343660
7294	Welcome to Mooseport	2004	tt0361925
7299	Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran)	2003	tt0329388
7300	Vanishing Point	1971	tt0067927
7302	Thief of Bagdad, The	1924	tt0015400
7303	The Diary of Anne Frank	1959	tt0052738
7305	Black Widow	1987	tt0090738
7307	Flesh & Blood	1985	tt0089153
7308	King Solomon's Mines	1985	tt0089421
7309	Black Pirate, The	1926	tt0016654
7311	Goodbye, Mr. Chips	1939	tt0031385
7312	Follow Me, Boys!	1966	tt0060420
7315	Against the Ropes	2004	tt0312329
7316	Confessions of a Teenage Drama Queen	2004	tt0361467
7317	EuroTrip	2004	tt0356150
7318	Passion of the Christ, The	2004	tt0335345
7319	Club Dread	2004	tt0331953
7320	Dirty Dancing: Havana Nights	2004	tt0338096
7323	Good bye, Lenin!	2003	tt0301357
7324	Hidalgo	2004	tt0317648
7325	Starsky & Hutch	2004	tt0335438
7327	Persona	1966	tt0060827
7334	Front, The	1976	tt0074554
7335	Pickup on South Street	1953	tt0046187
7340	Just One of the Guys	1985	tt0089393
7343	Wisconsin Death Trip	1999	tt0210389
7346	Girl Next Door, The	2004	tt0265208
7347	Secret Window	2004	tt0363988
7348	Spartan	2004	tt0360009
7349	Broken Wings (Knafayim Shvurot)	2002	tt0317842
7352	Wilbur Wants to Kill Himself	2002	tt0329767
7354	Mad Dog and Glory	1993	tt0107473
7355	Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows)	1996	tt0118172
7357	Peyton Place	1957	tt0050839
7358	Searching for Debra Winger	2002	tt0318049
7360	Dawn of the Dead	2004	tt0363547
7361	Eternal Sunshine of the Spotless Mind	2004	tt0338013
7362	Taking Lives	2004	tt0364045
7366	Jersey Girl	2004	tt0300051
7367	Ladykillers, The	2004	tt0335245
7369	Scooby-Doo 2: Monsters Unleashed	2004	tt0331632
7371	Dogville	2003	tt0276919
7372	Ned Kelly	2003	tt0277941
7373	Hellboy	2004	tt0167190
7374	Home on the Range	2004	tt0299172
7375	Prince & Me, The	2004	tt0337697
7376	Walking Tall	2004	tt0351977
7379	The Alamo	2004	tt0318974
7380	Ella Enchanted	2004	tt0327679
7381	Whole Ten Yards, The	2004	tt0327247
7382	I'm Not Scared (Io non ho paura)	2003	tt0326977
7386	Ten Commandments, The	1956	tt0049833
7387	Dawn of the Dead	1978	tt0077402
7394	Those Magnificent Men in Their Flying Machines	1965	tt0059797
7395	Cheaper by the Dozen	1950	tt0042327
